629, 108
630, 108
631, 319
632, 318
633, 108
634, 108
635, 108
636, 108
637, -1
638, 4
639, 4
640, 4
641, 4
642, 4
643, 4
644, 4
645, 4
646, 4
647, 4
648, 4
649, 4
650, 4
651, 4
652, 119
653, 1804
654, 1511
655, 74
656, 4
657, 4
658, 4
659, 324
660, 325
661, 4
662, 4
663, 4
664, 4
665, 2
666, 4
667, 75
668, 4
669, 108
670, 108
671, 108
672, 108
673, 4
674, 4
675, 4
676, 108
677, 75
678, 4
679, 4
680, 4
681, 2138
682, 4
683, 4
684, 4
685, 4
686, 4
687, 4
688, 4
689, 4
690, 4
691, 4
692, 4
693, -1
694, 4
695, 4
696, 4
697, 1107
698, 29
699, 29
700, 29
701, 29
702, -1
703, -1
704, -1
705, 204
706, 4
707, -1
708, 130
709, 130
710, 4
711, 4
712, 4
713, 4
714, 29
715, 4
716, 4
717, 4
718, 4
719, 4
720, 119
721, 4
722, 4
723, 165
724, 165
725, 4
726, 388
727, 388
728, 4
729, 4
730, 388
731, 4
732, 4
733, -1
734, -1
735, 4
736, 4
737, 4
738, 4
739, 4
740, 29
741, 117
742, 1850
743, 2
744, 4
745, 86
746, 4
747, 2100
748, 4
749, 1250
750, 1250
751, 1250
752, 1250
753, 4
754, -1
755, 4
756, 1673
757, 279
758, 29
759, 41
760, 302
761, 127
762, 127
763, 127
764, 127
765, 127
766, 127
767, 1972
768, 41
769, 41
770, 41
771, 41
772, 41
773, 41
774, 41
775, 41
776, 41
777, 41
778, 41
779, 41
780, 4
781, 165
782, 948
783, 165
784, 949
785, 4
786, 4
787, 4
788, 4
789, 4
790, 1962
791, -1
792, 4
793, 4
794, 4
795, 4
796, 4
797, 4
798, 4
799, 4
800, 178
801, 4
802, 4
803, 4
804, 4
805, 4
806, 4
807, 4
808, 4
809, 4
810, 4
811, 4
812, 4
813, 4
814, 240
815, 4
816, 4
817, 4
818, 4
819, 4
820, 4
821, 98
822, 4
823, -1
824, 108
825, 4
826, 4
827, 4
828, 600
829, 599
830, 4
831, 1063
832, 119
833, 4
834, 4
835, 81
836, 4
837, 4
838, 4
839, 97
840, 259
841, 4
842, 112
843, 4
844, -1
845, 4
846, 4
847, 4
848, 108
849, 108
850, 108
851, 108
852, 1473
853, 321
854, 321
855, 321
856, 1477
857, 1476
858, 1477
859, 1477
860, 1477
861, 1477
862, 1477
863, 114
864, 114
865, 114
866, 114
867, 114
868, 114
869, -1
870, 1477
871, 4
872, 4
873, 321
874, 321
875, 321
876, 321
877, 4
878, 2100
879, 1670
880, 956
881, 4
882, 4
883, 2100
884, 2100
885, 4
886, 4
887, 4
888, 165
889, 4
890, 4
891, 4
892, 2165
893, 4
894, 4
895, 165
896, 4
897, 114
898, 17
899, 13
900, 97
901, 132
902, 4
903, 4
904, 4
905, 4
906, 4
907, 4
908, 321
909, 1802
910, 1948
911, 75
912, 4
913, 4
914, 108
915, -1
916, 4
917, 4
918, 4
919, 4
920, 4
921, 4
922, 4
923, 4
924, 4
925, 210
926, 210
927, 178
928, 29
929, 4
930, 4
931, 29
932, 4
933, 4
934, 75
935, 47
936, 70
937, 70
938, 70
939, 289
940, 73
941, 1852
942, 4
943, 4
944, 31
945, 4
946, 119
947, 4
948, 4
949, 4
950, 1900
951, 62
952, 178
953, 4
954, 4
955, 1948
956, 48
957, 4
958, 4
959, 4
960, 4
961, 4
962, 4
963, 4
964, 4
965, 4
966, 4
967, 4
968, 4
969, 4
970, 2215
971, 4
972, 4
973, 4
974, 4
975, 4
976, 4
977, 17
978, 1900
979, 4
980, 4
981, 4
982, 4
983, 4
984, 4
985, 4
986, 289
987, 232
988, 2100
989, 2100
990, 2100
991, 797
992, 119
993, 41
994, 2
995, 2
996, 2
997, 283
998, 75
999, 75
1000, 75
1001, 4
1002, 4
1003, 796
1004, 99
1005, 76
1006, -1
1007, 4
1008, 4
1009, 186
1010, 1476
1011, 1143
1012, 1143
1013, 274
1014, 1051
1015, 1000
1016, 1053
1017, 62
1018, 62
1019, 1177
1020, 1174
1021, 1176
1022, 1178
1023, 2136
1024, -1
1025, -1
1026, -1
1027, -1
1028, 172
1029, 172
1030, 172
1031, 172
1032, 172
1033, 172
1034, 172
1035, 172
1036, 92
1037, 108
1038, 4
1039, 4
1040, 4
1041, 4
1042, 4
1043, 250
1044, 4
1045, 4
1046, 4
1047, 4
1048, 4
1049, 4
1050, 111
1051, 111
1052, 33
1053, 33
1054, 4
1055, 4
1056, 47
1057, 670
1058, 670
1059, 670
1060, 4
1061, 4
1062, 4
1063, 4
1064, 4
1065, 4
1066, 999
1067, 999
1068, 999
1069, 249
1070, 4
1071, 53
1072, 4
1073, 4
1074, 4
1075, 4
1076, 4
1077, 4
1078, 4
1079, 4
1080, 4
1081, 4
1082, 4
1083, 4
1084, 4
1085, 4
1086, 53
1087, 4
1088, 4
1089, 4
1090, 4
1091, 41
1092, 2101
1093, 63
1094, 63
1095, 1786
1096, 1786
1097, 1786
1098, 1786
1099, 1787
1100, 1787
1101, 1785
1102, 1785
1103, 1785
1104, 1785
1105, 1785
1106, 1787
1107, 1787
1108, 1786
1109, 1787
1110, 1786
1111, 1787
1112, 1787
1113, 4
1114, 4
1115, 1786
1116, 1786
1117, 1786
1118, 1787
1119, 1787
1120, 1786
1121, 1787
1122, 1786
1123, 1787
1124, 1787
1125, 1981
1126, 1787
1127, 1787
1128, 1982
1129, 1982
1130, 1717
1131, 1717
1132, 1717
1133, 1717
1134, 1717
1135, 1787
1136, 1787
1137, 1787
1138, 1787
1139, 1982
1140, 63
1141, 63
1142, 1717
1143, 1717
1144, 1717
1145, 1717
1146, 1717
1147, 1717
1148, 1717
1149, 1717
1150, 1787
1151, 1787
1152, 4
1153, 195
1154, 195
1155, 1222
1156, 195
1157, 1222
1158, 260
1159, 224
1160, 261
1161, 1221
1162, 119
1163, 4
1164, 4
1165, 886
1166, 886
1167, 886
1168, -1
1169, 886
1170, 886
1171, 4
1172, 2024
1173, 2024
1174, 178
1175, 1881
1176, 178
1177, 178
1178, 178
1179, 83
1180, 85
1181, 85
1182, 4
1183, 119
1184, 119
1185, 119
1186, 4
1187, 4
1188, 4
1189, 178
1190, 178
1191, 178
1192, 129
1193, 129
1194, 129
1195, 13
1196, 301
1197, 301
1198, 97
1199, 4
1200, 4
1201, 119
1202, 4
1203, 29
1204, 29
1205, 848
1206, 29
1207, 849
1208, 4
1209, 4
1210, 4
1211, 250
1212, 250
1213, 864
1214, -1
1215, -1
1216, 4
1217, 4
1218, 122
1219, 588
1220, 2136
1221, 99
1222, 1948
1223, 2136
1224, 2016
1225, 1948
1226, -1
1227, 1329
1228, 1329
1229, 1329
1230, 1329
1231, 1329
1232, 1329
1233, 1329
1234, 1329
1235, 1329
1236, 178
1237, 178
1238, 178
1239, 4
1240, 880
1241, 169
1242, 879
1243, 880
1244, 169
1245, 880
1246, 169
1247, 880
1248, 169
1249, 880
1250, 169
1251, 4
1252, 4
1253, 4
1254, 4
1255, 54
1256, 54
1257, 877
1258, 877
1259, 54
1260, 54
1261, 877
1262, 877
1263, 4
1264, 4
1265, 82
1266, 1410
1267, 82
1268, 1410
1269, 791
1270, 1717
1271, 63
1272, 65
1273, 4
1274, 80
1275, 80
1276, 80
1277, 80
1278, 119
1279, 4
1280, 89
1281, 4
1282, 4
1283, 119
1284, 79
1285, 79
1286, 79
1287, 4
1288, 29
1289, 119
1290, 119
1291, 119
1292, 119
1293, 119
1294, 4
1295, 165
1296, 119
1297, 119
1298, 119
1299, 119
1300, 4
1301, 4
1302, 793
1303, 4
1304, 4
1305, 4
1306, 4
1307, 4
1308, 53
1309, 119
1310, 4
1311, 4
1312, 4
1313, 4
1314, 4
1315, 4
1316, 4
1317, 119
1318, 4
1319, 98
1320, 183
1321, 183
1322, 83
1323, 83
1324, 83
1325, 83
1326, 301
1327, 301
1328, 110
1329, 110
1330, 97
1331, 178
1332, 178
1333, 178
1334, 4
1335, 249
1336, 4
1337, 4
1338, 196
1339, 196
1340, 196
1341, 196
1342, 196
1343, 196
1344, 914
1345, 915
1346, 916
1347, 196
1348, 914
1349, 915
1350, 916
1351, 196
1352, 196
1353, 196
1354, 196
1355, 196
1356, 196
1357, 4
1358, 4
1359, -1
1360, 4
1361, 4
1362, 4
1363, 4
1364, 4
1365, 4
1366, 4
1367, 4
1368, 4
1369, 119
1370, 119
1371, -1
1372, -1
1373, 4
1374, 4
1375, -1
1376, 4
1377, 1714
1378, 4
1379, 4
1380, 4
1381, 4
1382, 4
1383, 4
1384, 1948
1385, 4
1386, 4
1387, 4
1388, 4
1389, 4
1390, 4
1391, 4
1392, 53
1393, 4
1394, 4
1395, 945
1396, 280
1397, 946
1398, 947
1399, 178
1400, 83
1401, 62
1402, 62
1403, 62
1404, 129
1405, 178
1406, 178
1407, 108
1408, 108
1409, 108
1410, -1
1411, 108
1412, 108
1413, 108
1414, 108
1415, 108
1416, 108
1417, 108
1418, 108
1419, 2156
1420, 1965
1421, 1965
1422, 1965
1423, 108
1424, 108
1425, 108
1426, 108
1427, 108
1428, 108
1429, 177
1430, 117
1431, 281
1432, 281
1433, 177
1434, 177
1435, 177
1436, 177
1437, 177
1438, 281
1439, 723
1440, 723
1441, 724
1442, 724
1443, 724
1444, 724
1445, 724
1446, 724
1447, 177
1448, 177
1449, 177
1450, 177
1451, 725
1452, 177
1453, 177
1454, 177
1455, 177
1456, 177
1457, 177
1458, 177
1459, 281
1460, 281
1461, 281
1462, 281
1463, 116
1464, 116
1465, 282
1466, 282
1467, 282
1468, 723
1469, 4
1470, 4
1471, 726
1472, 75
1473, 99
1474, 99
1475, 85
1476, 83
1477, 722
1478, 186
1479, 727
1480, 177
1481, 177
1482, 281
1483, 281
1484, 281
1485, 282
1486, 282
1487, 116
1488, -1
1489, -1
1490, -1
1491, -1
1492, -1
1493, -1
1494, -1
1495, -1
1496, -1
1497, -1
1498, -1
1499, -1
1500, -1
1501, -1
1502, -1
1503, -1
1504, -1
1505, -1
1506, -1
1507, -1
1508, 4
1509, 4
1510, 29
1511, 4
1512, 2101
1513, 29
1514, 4
1515, 4
1516, 4
1517, 29
1518, 4
1519, 2101
1520, 29
1521, 338
1522, 338
1523, 338
1524, 335
1525, 337
1526, 4
1527, -1
1528, 4
1529, 64
1530, 129
1531, 130
1532, 128
1533, 128
1534, 128
1535, 128
1536, 112
1537, 1001
1538, 1004
1539, 71
1540, 73
1541, 1001
1542, -1
1543, 1003
1544, -1
1545, -1
1546, -1
1547, -1
1548, -1
1549, 73
1550, 1052
1551, 74
1552, 4
1553, 1990
1554, 1717
1555, 1787
1556, 1787
1557, 1996
1558, 97
1559, 1948
1560, 1787
1561, 1787
1562, 1786
1563, 1787
1564, 1786
1565, 1787
1566, 1787
1567, 118
1568, 4
1569, 4
1570, 4
1571, 4
1572, 4
1573, 4
1574, 4
1575, 187
1576, 1930
1577, 1930
1578, 2141
1579, 4
1580, 2140
1581, 2140
1582, 55
1583, 56
1584, 56
1585, 56
1586, 56
1587, 57
1588, 57
1589, 1847
1590, 1851
1591, 1851
1592, 1851
1593, 98
1594, 98
1595, 4
1596, 35
1597, 31
1598, 1801
1599, 35
1600, 625
1601, 625
1602, 625
1603, 625
1604, 33
1605, 33
1606, 33
1607, 33
1608, 634
1609, 634
1610, 629
1611, 811
1612, 34
1613, 635
1614, 627
1615, 619
1616, 621
1617, 622
1618, 623
1619, 624
1620, 18
1621, -1
1622, 1919
1623, 643
1624, 628
1625, 628
1626, 643
1627, 642
1628, 644
1629, 643
1630, 643
1631, 636
1632, 637
1633, 8
1634, 8
1635, 8
1636, 8
1637, 12
1638, 12
1639, 12
1640, 12
1641, 12
1642, 12
1643, 35
1644, 35
1645, 35
1646, 35
1647, 35
1648, 630
1649, 630
1650, 630
1651, 630
1652, 630
1653, 631
1654, 631
1655, 631
1656, 631
1657, 631
1658, 4
1659, 660
1660, 190
1661, 661
1662, 190
1663, 190
1664, 190
1665, 190
1666, 4
1667, 4
1668, 4
1669, 4
1670, 4
1671, 837
1672, 837
1673, 837
1674, 837
1675, 4
1676, 838
1677, 839
1678, 840
1679, 4
1680, 4
1681, 57
1682, 108
1683, 4
1684, 29
1685, 1198
1686, 29
1687, 4
1688, -1
1689, 1197
1690, 1196
1691, 66
1692, 62
1693, 278
1694, 4
1695, 4
1696, 4
1697, 4
1698, 4
1699, 4
1700, 4
1701, 4
1702, 92
1703, 4
1704, 4
1705, 4
1706, 4
1707, 1195
1708, 1195
1709, 4
1710, 4
1711, 4
1712, 4
1713, 4
1714, 4
1715, 4
1716, 192
1717, 193
1718, 4
1719, 1460
1720, 1460
1721, 1461
1722, 1461
1723, 495
1724, 1459
1725, 1460
1726, 1461
1727, 214
1728, 214
1729, 214
1730, 1450
1731, 1450
1732, 4
1733, 1450
1734, 1450
1735, 1450
1736, 1450
1737, 4
1738, 1452
1739, 117
1740, 4
1741, 4
1742, 4
1743, 4
1744, 4
1745, 4
1746, 4
1747, 29
1748, 4
1749, 214
1750, 4
1751, 15
1752, 1963
1753, 4
1754, 2050
1755, 2050
1756, 2051
1757, 29
1758, 29
1759, 1573
1760, 1573
1761, 1272
1762, 63
1763, 64
1764, 63
1765, 64
1766, 4
1767, 66
1768, 4
1769, 37
1770, 37
1771, 37
1772, 37
1773, 37
1774, 37
1775, 4
1776, 4
1777, 4
1778, 223
1779, 223
1780, 223
1781, 223
1782, 223
1783, 223
1784, 223
1785, 223
1786, 223
1787, 223
1788, 108
1789, 108
1790, 108
1791, 4
1792, 4
1793, 4
1794, 2
1795, 2
1796, 2
1797, 2
1798, 4
1799, 4
1800, 108
1801, 4
1802, 266
1803, 937
1804, 936
1805, 4
1806, 4
1807, 4
1808, 4
1809, 4
1810, 4
1811, 917
1812, 917
1813, 917
1814, 4
1815, 4
1816, 4
1817, 4
1818, 4
1819, 63
1820, 63
1821, -1
1822, 214
1823, 214
1824, 214
1825, 214
1826, 1049
1827, -1
1828, 37
1829, 37
1830, 2017
1831, 650
1832, 651
1833, 649
1834, 1978
1835, 180
1836, 2
1837, -1
1838, -1
1839, 2
1840, 2
1841, 2
1842, 48
1843, 2
1844, 2
1845, 2
1846, 2
1847, 2
1848, 2
1849, 2
1850, 928
1851, 928
1852, 928
1853, 928
1854, 928
1855, 928
1856, 928
1857, 928
1858, 928
1859, 928
1860, 4
1861, 205
1862, 4
1863, 968
1864, 4
1865, 4
1866, 4
1867, 4
1868, 165
1869, 4
1870, 4
1871, 166
1872, 1539
1873, 259
1874, 113
1875, 1532
1876, 4
1877, 4
1878, 4
1879, 4
1880, 4
1881, 4
1882, 4
1883, 2100
1884, 4
1885, 4
1886, 4
1887, 4
1888, 4
1889, 4
1890, 4
1891, 4
1892, 4
1893, 4
1894, 4
1895, 4
1896, 4
1897, 4
1898, 4
1899, 4
1900, 4
1901, -1
1902, 4
1903, 4
1904, 4
1905, 4
1906, 4
1907, 241
1908, 241
1909, 241
1910, 241
1911, 251
1912, 4
1913, 111
1914, 4
1915, 4
1916, 4
1917, 4
1918, 4
1919, 4
1920, 4
1921, 4
1922, 4
1923, 4
1924, 4
1925, 4
1926, 4
1927, 788
1928, 787
1929, 786
1930, 789
1931, 4
1932, 1951
1933, 1951
1934, 1985
1935, 1786
1936, 1787
1937, 1787
1938, 1786
1939, 1787
1940, 1786
1941, 1787
1942, 1787
1943, -1
1944, -1
1945, -1
1946, -1
1947, 1717
1948, 1717
1949, 1717
1950, 1717
1951, 97
1952, 97
1953, 97
1954, 97
1955, 97
1956, 97
1957, -1
1958, 244
1959, 1996
1960, 785
1961, 244
1962, 244
1963, 244
1964, 244
1965, 244
1966, 244
1967, 244
1968, 244
1969, 135
1970, 784
1971, 784
1972, 4
1973, 72
1974, 4
1975, 4
1976, 98
1977, 4
1978, 4
1979, 4
1980, 4
1981, 4
1982, 4
1983, 4
1984, 4
1985, 4
1986, 4
1987, 4
1988, 4
1989, 4
1990, 1563
1991, 4
1992, 41
1993, 247
1994, 98
1995, 773
1996, -1
1997, 274
1998, 66
1999, 66
2000, 66
2001, 135
2002, 4
2003, 4
2004, 4
2005, 166
2006, 166
2007, 29
2008, 29
2009, 29
2010, 29
2011, 29
2012, 29
2013, 73
2014, 73
2015, 774
2016, 774
2017, 774
2018, 774
2019, 774
2020, -1
2021, 136
2022, 136
2023, -1
2024, 375
2025, 29
2026, 102
2027, 29
2028, 4
2029, 4
2030, 371
2031, 374
2032, 132
2033, 1900
2034, 99
2035, 17
2036, 70
2037, 70
2038, 321
2039, 321
2040, 1465
2041, 1466
2042, 1476
2043, 1476
2044, 1479
2045, 1479
2046, 1479
2047, 1479
2048, 1479
2049, 1479
2050, 1480
2051, 1480
2052, 1480
2053, 1480
2054, 1480
2055, 1048
2056, 1048
2057, 1479
2058, 655
2059, 119
2060, 1467
2061, -1
2062, -1
2063, 1476
2064, 1476
2065, 1047
2066, 4
2067, 265
2068, 265
2069, 782
2070, 782
2071, 782
2072, 782
2073, 782
2074, 782
2075, 783
2076, 783
2077, 783
2078, 783
2079, -1
2080, 4
2081, 4
2082, 4
2083, 4
2084, 214
2085, 782
2086, 782
2087, 214
2088, 117
2089, 214
2090, 4
2091, 1900
2092, 436
2093, 436
2094, 440
2095, 440
2096, 440
2097, 440
2098, 440
2099, 2
2100, 2
2101, 2
2102, 436
2103, 2
2104, 2
2105, 2
2106, 2
2107, 212
2108, 41
2109, 2
2110, 436
2111, 2
2112, 2
2113, 436
2114, 436
2115, 2
2116, 2
2117, 2
2118, 2
2119, 2
2120, 2
2121, 2
2122, 436
2123, 48
2124, 2
2125, 48
2126, 2
2127, 2
2128, -1
2129, -1
2130, 2
2131, 2
2132, 2
2133, 2
2134, 2
2135, 2
2136, 2
2137, 108
2138, 108
2139, 108
2140, 435
2141, 2
2142, 2
2143, 2
2144, 2
2145, 2
2146, 2
2147, 2
2148, 2
2149, 2
2150, 2
2151, 2
2152, 2
2153, 2
2154, 2
2155, 2
2156, 2
2157, 2
2158, 2
2159, 2
2160, 212
2161, 436
2162, 436
2163, 439
2164, 438
2165, 2
2166, 436
2167, 436
2168, 4
2169, 2
2170, 2
2171, 2
2172, 2
2173, 2
2174, 2
2175, 2
2176, -1
2177, 2
2178, 436
2179, 2
2180, 2
2181, 2
2182, 2
2183, 2
2184, 2
2185, 48
2186, 2
2187, 213
2188, 212
2189, 436
2190, 2
2191, 2
2192, 2
2193, 2
2194, 2
2195, 2
2196, 2
2197, 2
2198, 2
2199, 2
2200, 2
2201, 2
2202, 48
2203, 48
2204, 48
2205, 2
2206, 2
2207, 437
2208, -1
2209, 2
2210, 2
2211, 437
2212, -1
2213, 2
2214, 2
2215, 437
2216, -1
2217, 2
2218, 2
2219, 953
2220, 2
2221, 2
2222, 1604
2223, 2
2224, 955
2225, 2
2226, 1604
2227, 212
2228, 2
2229, 41
2230, 952
2231, 2
2232, 2
2233, 4
2234, 4
2235, 4
2236, 4
2237, 121
2238, 121
2239, -1
2240, 2156
2241, 2156
2242, 1902
2243, 1902
2244, 1627
2245, 2100
2246, 226
2247, 108
2248, 108
2249, 108
2250, 108
2251, 108
2252, 2050
2253, 4
2254, 395
2255, 395
2256, 2100
2257, 4
2258, 4
2259, 4
2260, 4
2261, 4
2262, 1652
2263, 457
2264, 458
2265, 459
2266, 4
2267, 4
2268, 4
2269, 4
2270, 4
2271, 4
2272, 507
2273, 507
2274, 4
2275, 682
2276, 682
2277, 682
2278, 682
2279, -1
2280, -1
2281, -1
2282, 827
2283, 236
2284, 827
2285, 2100
2286, 827
2287, 830
2288, 236
2289, 828
2290, 1931
2291, 4
2292, 4
2293, 4
2294, 192
2295, 192
2296, 192
2297, 4
2298, 4
2299, 4
2300, 4
2301, 116
2302, 116
2303, 116
2304, 4
2305, 4
2306, 4
2307, 4
2308, 45
2309, -1
2310, 9
2311, 1416
2312, 50
2313, 62
2314, 62
2315, 62
2316, 1901
2317, 1901
2318, 1902
2319, 1902
2320, 4
2321, 2
2322, 4
2323, 120
2324, 4
2325, 120
2326, 4
2327, 4
2328, 4
2329, 187
2330, 120
2331, 1952
2332, 1952
2333, 120
2334, 4
2335, 120
2336, 1952
2337, 120
2338, 4
2339, 657
2340, 4
2341, 4
2342, 4
2343, 108
2344, 1952
2345, 64
2346, 64
2347, 64
2348, 64
2349, 119
2350, 119
2351, 119
2352, 4
2353, 4
2354, 92
2355, 92
2356, 4
2357, 4
2358, -1
2359, 4
2360, 4
2361, 4
2362, 4
2363, 4
2364, 4
2365, 4
2366, 4
2367, 4
2368, 4
2369, 4
2370, 108
2371, 108
2372, 4
2373, 29
2374, 29
2375, 4
2376, 4
2377, 64
2378, 64
2379, 64
2380, 64
2381, 252
2382, 252
2383, 252
2384, 252
2385, 252
2386, 252
2387, 252
2388, 252
2389, 252
2390, 252
2391, 252
2392, 252
2393, 252
2394, 252
2395, 252
2396, 252
2397, 252
2398, 252
2399, 252
2400, 252
2401, 252
2402, 252
2403, 2
2404, 212
2405, 41
2406, 108
2407, 108
2408, 108
2409, 2
2410, 212
2411, 212
2412, 886
2413, 970
2414, 500
2415, 970
2416, 2
2417, 1697
2418, 321
2419, 321
2420, 108
2421, 108
2422, 108
2423, 2
2424, 2
2425, 2
2426, 2
2427, 48
2428, 971
2429, 48
2430, 213
2431, 972
2432, -1
2433, -1
2434, -1
2435, 119
2436, 119
2437, 119
2438, 119
2439, 165
2440, -1
2441, 445
2442, 448
2443, 452
